Date,Open,High,Low,Close,Adj Close,Volume
1/3/2012,30,31,29.879999,30.52,28.750088,1555500
1/4/2012,30.469999,33.48,30.43,32.610001,30.718884,3051400
1/5/2012,32.459999,32.93,31.9,32.619999,30.728302,1521700
1/6/2012,32.810001,32.810001,31.540001,31.629999,29.795715,1411500
1/9/2012,31.870001,31.870001,31.120001,31.379999,29.560213,1104100
1/10/2012,32.099998,32.549999,31.32,31.93,30.078318,1340300
1/11/2012,31.76,32.060001,31.309999,31.950001,30.09716,1748300
1/12/2012,31.42,32.369999,30.940001,31.09,29.287033,2337300
1/13/2012,30.870001,31.780001,30.610001,31.440001,29.616735,1494600
1/17/2012,32.09,34.400002,31.940001,33.860001,31.896393,2792100
1/18/2012,33.91,35.459999,33.810001,35.43,33.375347,1601800
1/19/2012,34.290001,34.810001,33.52,33.759998,31.802193,2567900
1/20/2012,32,32.790001,31.25,32.540001,30.652945,2989300
1/23/2012,32.630001,33.630001,32.630001,33.299999,31.368868,1194400
1/24/2012,32.900002,33.099998,32.57,33.040001,31.123949,1025600
1/25/2012,32.93,34.880001,32.889999,34.689999,32.678261,2237700
1/26/2012,35,35,33.290001,33.950001,31.981173,1196300
1/27/2012,31.91,33.080002,31.52,32.860001,30.954386,2304400
1/30/2012,32.32,33,31.549999,32.799999,30.897863,1219400
1/31/2012,33.139999,34.259998,32.560001,33.740002,31.783356,1853900
2/1/2012,32.099998,32.330002,31.52,31.83,29.984118,6517000
2/2/2012,31.870001,31.9,30.65,31.09,29.287033,2738600
2/3/2012,31.32,32.09,30.690001,31.91,30.059477,3354500
2/6/2012,31.75,32.049999,31.24,31.559999,29.729776,1964800
2/7/2012,31.559999,31.559999,30.07,30.52,28.750088,3419400
2/8/2012,30.719999,31.440001,30,30.41,28.646467,3975000
2/9/2012,30.68,30.76,28.34,29.73,28.005901,4596800
2/10/2012,29.25,29.639999,29.110001,29.290001,27.591417,1949200
2/13/2012,29.76,31.110001,29.51,30.82,29.03269,2709500
2/14/2012,30.290001,32.310001,30.290001,31.58,29.748617,3198900
2/15/2012,31.889999,32.259998,31.08,31.209999,29.400072,1699500
2/16/2012,31.08,32.880001,30.959999,32.549999,30.662367,2289600
2/17/2012,32.810001,33.09,32.360001,32.93,31.020329,1296000
2/21/2012,33.16,33.52,32.73,33.279999,31.350027,1392200
2/22/2012,33.330002,33.330002,32.080002,32.360001,30.483383,2141800
2/23/2012,32.259998,34.610001,32.18,34.48,32.480442,2178400
2/24/2012,34.099998,35.009998,33.82,34.82,32.80072,2337700
2/27/2012,35.200001,35.259998,34.459999,34.459999,32.461601,1423800
2/28/2012,34.599998,34.990002,33.580002,33.759998,31.802193,1700200
2/29/2012,33.279999,33.48,32.029999,32.07,30.210199,1986900
3/1/2012,32.23,32.98,31.860001,32.59,30.700045,1639000
3/2/2012,32.5,32.549999,31.42,31.549999,29.720352,1426200
3/5/2012,31.26,31.35,30.459999,30.57,28.797188,1583200
3/6/2012,29.959999,30.360001,29.440001,30.040001,28.297922,2067400
3/7/2012,30.209999,30.68,29.889999,30.41,28.646467,1062900
3/8/2012,30.709999,30.99,30.23,30.620001,28.844288,989400
3/9/2012,30.620001,31.309999,30.58,30.860001,29.070372,1200000
3/12/2012,30.82,30.92,29.93,30.35,28.589945,900000
3/13/2012,30.639999,31.360001,30.370001,31.25,29.437752,1186300
3/14/2012,31.1,31.68,30.77,31.049999,29.249352,938000
3/15/2012,31.040001,31.540001,30.67,30.73,28.94791,885700
3/16/2012,30.870001,31.76,30.860001,31.540001,29.710936,942900
3/19/2012,31.530001,32.560001,31.469999,32.07,30.210199,1361300
3/20/2012,31.49,31.709999,30.530001,30.639999,28.863127,1140000
3/21/2012,30.6,31.129999,30.129999,30.92,29.12689,1106300
3/22/2012,30.35,30.35,29.809999,29.969999,28.231981,980500
3/23/2012,30.049999,31.16,29.83,30.9,29.108051,1205400
3/26/2012,31.219999,31.35,30.84,31.27,29.456594,821700
3/27/2012,31.389999,31.4,30.58,30.620001,28.844288,897200
3/28/2012,30.57,30.57,29.700001,30.08,28.335604,993300
3/29/2012,29.75,30.040001,29.1,29.75,28.024738,1088800
3/30/2012,30.09,31.17,30,30.83,29.042107,1230100
4/2/2012,30.719999,31.559999,30.51,31.09,29.287033,1055400
4/3/2012,31,31.709999,30.690001,31.25,29.437752,774000
4/4/2012,30.709999,30.889999,29.6,30.18,28.429808,983600
4/5/2012,29.940001,30.66,29.48,29.91,28.175461,852300
4/9/2012,29.059999,29.549999,28.799999,29.309999,27.610258,1052200
4/10/2012,29.25,29.5,28.059999,28.16,26.526947,997500
4/11/2012,28.67,29.200001,28.299999,28.52,26.866074,992500
4/12/2012,29.51,30.540001,29.120001,30.129999,28.382704,1396700
4/13/2012,29.889999,30.299999,29.459999,30.02,28.279083,1132600
4/16/2012,30.9,31.5,30.5,30.76,28.976168,2723200
4/17/2012,31.950001,32.66,31.35,31.559999,29.729776,1645600
4/18/2012,31.42,31.629999,30.75,31.01,29.21167,1184500
4/19/2012,31.08,31.6,30.26,30.940001,29.145729,1378500
4/20/2012,31.379999,31.48,30.440001,30.719999,28.938488,1294300
4/23/2012,30.32,31.540001,29.76,31.1,29.296452,1284100
4/24/2012,31.23,31.9,30.82,31.51,29.682674,732000
4/25/2012,32.060001,32.869999,31.59,32.830002,30.926128,1488400
4/26/2012,32.669998,33.52,32.529999,33.459999,31.51959,1258700
4/27/2012,33.48,33.779999,32.700001,33.630001,31.679733,1298600
4/30/2012,33.619999,33.740002,32.970001,33.07,31.152206,1552300
5/1/2012,33.029999,33.900002,32.700001,33.299999,31.368868,1415200
5/2/2012,32.849998,33.049999,32.400002,32.73,30.831924,750700
5/3/2012,32.75,32.98,30.93,31.389999,29.569633,1365500
5/4/2012,30.969999,31.120001,30.01,30.200001,28.448645,1270100
5/7/2012,29.98,30.629999,29.450001,29.860001,28.128361,2445800
5/8/2012,29.51,29.57,27.540001,28.379999,26.73419,2626500
5/9/2012,27.83,28.639999,27.26,27.75,26.140724,2544800
5/10/2012,28.120001,28.860001,27.84,27.91,26.291447,1458300
5/11/2012,27.690001,28.67,27.48,27.709999,26.103043,1462100
5/14/2012,27.290001,27.639999,27,27.17,25.594358,1232900
5/15/2012,27.120001,27.360001,25.639999,25.84,24.341488,1774300
5/16/2012,26.08,26.85,25.379999,25.620001,24.134249,1210100
5/17/2012,25.790001,26.030001,24.85,25,23.550203,1600600
5/18/2012,25.09,25.48,24.51,24.67,23.239342,1164100
5/21/2012,24.85,26.57,24.809999,26.35,24.821913,1596100
5/22/2012,26.290001,27.1,25.690001,25.98,24.473372,1600200
5/23/2012,25.559999,26.35,24.76,26.27,24.746552,1400000
5/24/2012,26.32,26.629999,25.85,26.469999,24.934954,1933000
5/25/2012,26.35,26.799999,26.24,26.75,25.198717,1352900
5/29/2012,26.860001,28.01,26.860001,27.74,26.131306,1221300
5/30/2012,27.190001,27.26,26.01,26.200001,24.680613,1145600
5/31/2012,26.32,26.32,24.790001,25.690001,24.200191,2866900
6/1/2012,24.67,24.709999,23.440001,23.790001,22.410372,3440700
6/4/2012,23.75,24.879999,23.33,24.450001,23.032101,3373800
6/5/2012,24.35,25.34,24.219999,24.77,23.33354,1377800
6/6/2012,25.059999,26.219999,25.059999,25.52,24.040047,1195000
6/7/2012,26.129999,26.639999,25.440001,25.58,24.096567,1610800
6/8/2012,25.23,25.32,24.59,25.1,23.644402,1641300
6/11/2012,25.6,25.639999,24.07,24.120001,22.721237,1403400
6/12/2012,24.33,24.790001,23.860001,24.73,23.29586,1136900
6/13/2012,24.6,24.84,23.85,23.85,22.466894,1341700
6/14/2012,24,24.610001,23.73,24.35,22.937897,1342000
6/15/2012,24.450001,24.93,24.18,24.860001,23.418324,1448700
6/18/2012,24.92,25,23.879999,24.450001,23.032101,1757200
6/19/2012,24.67,25.719999,24.66,25.719999,24.228447,1844800
6/20/2012,25.799999,26.18,24.67,25.07,23.616142,1292800
6/21/2012,25.07,25.07,22.59,22.790001,21.468367,1813300
6/22/2012,23.190001,23.5,22.639999,23.25,21.901688,4012500
6/25/2012,22.76,22.83,22.02,22.370001,21.072721,1057900
6/26/2012,22.440001,22.82,22.26,22.629999,21.317644,1493200
6/27/2012,22.860001,23.16,22.379999,22.5,21.195179,1620300
6/28/2012,22.26,23.030001,22.23,22.549999,21.242281,1278400
6/29/2012,23.43,24.290001,22.99,24.18,22.777756,2212000
7/2/2012,24.07,24.440001,23.280001,24.43,23.013258,1259600
7/3/2012,24.58,26.200001,24.58,26.139999,24.624092,1024900
7/5/2012,25.92,26.030001,25.290001,25.299999,23.832804,1394700
7/6/2012,24.870001,25,24.209999,24.469999,23.050938,579700
7/9/2012,24.34,24.75,23.9,24.59,23.163977,1031500
7/10/2012,24.73,24.950001,23.530001,23.690001,22.316172,791700
7/11/2012,23.809999,24.25,23.639999,24.049999,22.655293,528700
7/12/2012,23.75,24.74,23.450001,24.41,22.994417,990600
7/13/2012,24.469999,25.690001,24.440001,25.49,24.011784,1251700
7/16/2012,25.389999,26.42,25.09,26,24.49221,1343600
7/17/2012,26.25,26.549999,25.09,26.24,24.718292,1140600
7/18/2012,26.07,27.27,25.950001,26.74,25.189295,832000
7/19/2012,26.969999,28.209999,26.85,27.790001,26.178406,1133400
7/20/2012,27.51,28.559999,27.129999,28.1,26.470428,1658100
7/23/2012,27.02,27.129999,26.51,26.969999,25.405958,1303900
7/24/2012,27.02,27.18,25.969999,26.33,24.803074,896300
7/25/2012,26.540001,26.75,25.66,25.91,24.407429,1048200
7/26/2012,26.52,26.67,25.389999,25.879999,24.379169,1285800
7/27/2012,26.15,26.940001,25.66,26.530001,24.991476,1509700
7/30/2012,26.52,27.1,26.290001,26.73,25.179874,585600
7/31/2012,26.610001,27.030001,26.040001,26.18,24.661772,776100
8/1/2012,26.4,26.57,25.82,26.120001,24.605251,1103300
8/2/2012,25.610001,25.9,24.75,25.18,23.719765,1053400
8/3/2012,26.139999,27,25.84,26.030001,24.520472,1018800
8/6/2012,26.15,26.879999,26.049999,26.68,25.132774,987300
8/7/2012,28.34,29.75,27.67,28.51,26.856651,2452200
8/8/2012,28.469999,29.52,28.299999,28.709999,27.045052,1173000
8/9/2012,28.52,29.18,28.52,28.76,27.092152,1133300
8/10/2012,28.459999,29.92,28.219999,29.799999,28.07184,1630800
8/13/2012,29.809999,30.040001,28.969999,29.530001,27.817499,1172500
8/14/2012,29.6,29.93,29.24,29.610001,27.89286,893500
8/15/2012,29.6,30.74,29.5,30.68,28.900808,1406000
8/16/2012,31.01,31.129999,30.17,30.84,29.051529,1349400
8/17/2012,30.700001,31.02,30.57,30.969999,29.17399,903200
8/20/2012,30.83,30.85,30.389999,30.690001,28.910229,756600
8/21/2012,29.549999,29.99,29.370001,29.75,28.024738,3907400
8/22/2012,29.690001,29.950001,29.32,29.58,27.864601,1093100
8/23/2012,29.629999,29.639999,28.860001,28.879999,27.205193,982200
8/24/2012,29.309999,29.719999,29.1,29.41,27.704458,1914800
8/27/2012,29.66,29.84,29.08,29.219999,27.525476,770900
8/28/2012,29.17,29.68,29.08,29.5,27.789238,1398200
8/29/2012,29.639999,29.709999,29.200001,29.299999,27.600836,813100
8/30/2012,28.99,29.26,28.370001,28.709999,27.045052,1420600
8/31/2012,29.08,29.58,28.52,29.33,27.629095,1191300
9/4/2012,29.450001,29.719999,28.969999,29.6,27.883442,1119400
9/5/2012,29.48,30.48,29.219999,30.09,28.345022,2018700
9/6/2012,30.360001,31.25,30.280001,30.51,28.740667,2229800
9/7/2012,30.809999,31.32,30.450001,30.780001,28.995008,3207900
9/10/2012,30.559999,31.200001,30.549999,30.6,28.825449,1337100
9/11/2012,30.68,31.25,30.41,30.530001,28.759506,1425800
9/12/2012,30.530001,30.709999,30.120001,30.709999,28.929068,1298000
9/13/2012,30.75,31.799999,30.27,31.280001,29.466013,1686200
9/14/2012,31.530001,32.549999,31.48,32.459999,30.577583,2760600
9/17/2012,32.299999,32.720001,31.42,31.639999,29.805136,1269600
9/18/2012,31.6,31.6,30.35,31.040001,29.239933,1246200
9/19/2012,30.940001,31.08,30.27,30.959999,29.164572,1303800
9/20/2012,31.17,31.290001,30.68,30.790001,29.004431,1736600
9/21/2012,31.469999,31.540001,30.74,30.879999,29.089209,2310800
9/24/2012,30.42,30.629999,29.75,29.99,28.250822,1473300
9/25/2012,30.219999,30.620001,29.01,29.08,27.393593,1765600
9/26/2012,29.07,29.1,27.860001,28.120001,26.489267,2108300
9/27/2012,28.459999,29.52,28.4,29.1,27.412436,1542800
9/28/2012,28.98,29.889999,28.84,29.469999,27.760977,1866900
10/1/2012,29.82,30.379999,29.59,29.719999,27.996481,1335500
10/2/2012,29.93,30.15,29.139999,29.809999,28.081259,1736300
10/3/2012,29.74,29.870001,28.85,29.35,27.64794,1517100
10/4/2012,29.57,30.469999,29.450001,30.190001,28.439224,1235400
10/5/2012,30.360001,30.780001,30.110001,30.360001,28.599367,2645100
10/8/2012,30.049999,30.58,29.68,30.25,28.495745,1107700
10/9/2012,30.389999,31,30.32,30.84,29.051529,1342900
10/10/2012,30.68,31.209999,30.32,30.469999,28.702986,1620700
10/11/2012,30.91,31.450001,30.620001,31.33,29.513115,1337200
10/12/2012,31.17,31.33,30.559999,30.809999,29.023268,853300
10/15/2012,30.719999,30.950001,29.98,30.4,28.637047,904600
10/16/2012,30.6,31.110001,30.58,31.07,29.26819,590500
10/17/2012,31.040001,31.49,30.92,31.08,29.277613,941000
10/18/2012,31,31.360001,30.77,31.040001,29.239933,1127100
10/19/2012,30.91,31,30.15,30.41,28.646467,776500
10/22/2012,30.34,30.620001,29.16,29.73,28.005901,1069300
10/23/2012,29.24,29.24,28.15,29.1,27.412436,1383700
10/24/2012,29.26,29.42,28.389999,28.620001,26.960272,702200
10/25/2012,29.01,29.309999,28.49,29.299999,27.600836,789800
10/26/2012,29.23,29.68,28.809999,29.129999,27.440695,428300
10/31/2012,29,29.41,28.83,29.370001,27.666779,1175700
11/1/2012,29.469999,30.93,29.25,30.9,29.108051,1210900
11/2/2012,31,31.209999,30.51,30.690001,28.910229,1098000
11/5/2012,30.57,31.25,30.540001,31.030001,29.230513,1222700
11/6/2012,31.24,31.58,31.049999,31.49,29.663836,1502000
11/7/2012,30.83,30.92,29.82,30.129999,28.382704,1635700
11/8/2012,30.75,32.259998,30.23,30.33,28.571104,2925100
11/9/2012,29.93,30.68,29.620001,30.040001,28.297922,1599000
11/12/2012,30.08,30.24,29.709999,29.889999,28.156622,832000
11/13/2012,29.67,30.52,29.450001,29.82,28.090679,1581500
11/14/2012,30.49,30.719999,29.700001,29.82,28.090679,2826900
11/15/2012,29.790001,30.120001,28.93,29.559999,27.845757,1762200
11/16/2012,29.52,30.360001,29.33,30.32,28.561684,2920200
11/19/2012,31.07,31.4,30.67,31.34,29.522533,2444100
11/20/2012,31.18,31.389999,30.709999,30.959999,29.164572,1655300
11/21/2012,31.09,31.379999,30.870001,31.139999,29.334133,979600
11/23/2012,31.389999,31.719999,31.15,31.450001,29.626154,449500
11/26/2012,31.290001,31.559999,31.040001,31.09,29.287033,1132200
11/27/2012,31.049999,31.200001,30.07,30.110001,28.363867,1377100
11/28/2012,29.809999,30.08,29.209999,30.08,28.335604,1426600
11/29/2012,30.24,30.719999,30.01,30.440001,28.674726,1384100
11/30/2012,30.66,30.66,29.969999,30.219999,28.467485,1079700
12/3/2012,30.51,31.07,30.5,30.6,28.825449,1543500
12/4/2012,30.690001,31.049999,30.190001,30.450001,28.684147,1215500
12/5/2012,30.85,31.559999,30.51,30.92,29.12689,2248800
12/6/2012,30.700001,31.360001,30.6,31.26,29.447174,1653300
12/7/2012,31.280001,31.5,30.92,31.01,29.21167,1566900
12/10/2012,31.01,31.219999,30.040001,30.370001,28.608788,1612400
12/11/2012,30.59,30.99,30.42,30.73,28.94791,3025700
12/12/2012,30.93,30.98,30.4,30.870001,29.07979,1687900
12/13/2012,30.790001,30.969999,29.68,29.940001,28.203724,1200800
12/14/2012,29.98,30.309999,29.700001,29.879999,28.147203,1204300
12/17/2012,30,30.16,29.620001,30.01,28.269663,1209600
12/18/2012,30.17,30.93,30.040001,30.91,29.11747,2046600
12/19/2012,30.93,31.25,30.32,31.129999,29.324709,1643300
12/20/2012,31.09,31.25,30.75,30.940001,29.145729,1370100
12/21/2012,30.48,31.469999,30.27,31.26,29.447174,1900900
12/24/2012,31.07,31.389999,31.01,31.25,29.437752,376300
12/26/2012,31.469999,31.77,30.85,30.98,29.183411,814400
12/27/2012,31,31.049999,30.129999,30.559999,28.787769,836900
12/28/2012,30.34,30.58,30.110001,30.35,28.589945,746800
12/31/2012,30.280001,32.189999,30.219999,31.799999,29.955856,1058500
1/2/2013,32.27,32.639999,31.450001,32.619999,30.728302,2002100
